xco,yco,ensemble,rp1_1980,rp1_2080,rp2_1980,rp2_2080,rp3_1980,rp3_2080,rp4_1980,rp4_2080,rp5_1980,rp5_2080,rp6_1980,rp6_2080,rp7_1980,rp7_2080,rp8_1980,rp8_2080,rp9_1980,rp9_2080,rp10_1980,rp10_2080
48,105,01,1.5194803328847364,1.4414181546824827,7.037000405369303,7.329339623071916,12.140322990164766,12.952316368849814,16.324119952652154,17.847734663187644,21.023235422708172,22.876613706457952,27.488599730873354,30.165638549895107,33.273942521726866,35.439487956273354,38.73096898582601,41.013997634009996,45.0646852352178,49.56177522345966,48.76695808088256,57.12333118862927
48,107,01,1.5408798010731888,1.2003176684848245,6.701493629462052,6.085290929915279,11.645976546043308,11.027047915983381,15.92595305090661,15.302870479284813,20.457982409815784,19.971451441062356,26.6580489866846,26.072722914588283,31.388997070103475,30.757019890826435,35.77932693921158,35.510793506227635,41.6833210139625,41.836317263612536,46.1858680986497,46.78520024648145
48,109,01,1.4314450250667283,1.2062226535717133,6.655740075596025,6.459902576930849,11.563699850320823,11.75764810950231,15.680380870038752,16.43505916432915,20.185925679251735,21.31574134164595,26.747657521318615,27.94438660994419,32.03139466058229,33.37727875824027,37.12624366149352,38.63930041987653,43.36589335255344,45.184715819557674,47.89044247098603,50.1715849070161
48,111,01,1.3980099847486378,1.2424391506722277,6.728017292694754,6.859405137882366,11.667306340382458,12.532003903012296,15.841470905166279,17.264973494659348,20.23097978378719,22.645823354049227,26.552651609945165,29.537185205295984,30.777743618974803,34.55289201743614,35.35828486431176,39.72920147396128,42.52519369407206,46.746800529202226,47.318948386835075,53.60263615117556
48,113,01,0.9689612467351004,1.4154795898711974,5.635495460542304,7.167126301185009,10.036890822510687,12.537642111558274,13.59093248503051,17.057442681296198,17.685936441396922,21.67680865834862,23.1928097677763,27.95327245646464,27.543141557877963,32.71012626209291,31.896612925607265,37.95398947674029,37.487402791059885,45.987212887350374,42.50754957106778,50.984035402017305
48,115,01,1.1848490870116102,1.7702748540129605,5.896753605798766,8.056932160011735,10.367154478770276,13.43776889099613,14.181888760937545,18.008448387972486,18.309549377034536,22.77411103209201,23.816457991220492,29.193729362562493,28.388810085052896,34.623320333801615,33.04067005068788,40.435692051566676,39.24622691761084,47.173506567269435,44.24036209558362,53.013750337009235
48,117,01,1.408854354079864,2.357463308837797,6.194488705849443,9.141772139608538,10.570703310001486,14.89967143434397,14.261923010522688,19.560893112261514,18.283281068950302,24.59852077017464,23.943243183470795,31.653455852196362,28.357623489152108,36.609095076739884,33.3689424030092,41.97225513382904,39.25313708713317,49.40044027698224,44.319887342359195,55.46546609978413
49,105,01,1.6811983100805568,2.105651861058118,7.079288475326159,8.878571526030495,11.926046930786251,14.732957830365644,15.814316704463081,19.409491052735206,19.88077615705176,24.127348020786734,25.24809313322541,30.273766434331563,29.615724483687107,34.79056733507136,33.51649438978557,38.980561473844524,38.23681900709052,45.41550732141906,41.62234796151217,49.508798629538234
49,107,01,1.9502911035544128,1.5525653931913084,8.092392058052688,7.640179912894919,13.71902880601215,13.682174620017959,18.38342226591418,18.966242337313197,23.233542330508897,24.212744914492447,29.246510189486873,31.461848376527932,34.193314650580305,36.72105334902105,38.481903453467574,42.34042679726951,44.83786465913032,49.42991845176945,50.261376837447166,54.625138782397265
49,109,01,1.8855877616311167,2.2572316480502406,8.144029745189547,9.535352732124462,13.778057148679565,16.04482384746807,18.45096824407967,21.574200098909422,23.194938746715557,27.27825288655316,29.99944768291856,35.15846108173852,34.87144041869794,41.01137663688076,39.62311179795619,47.299149226817946,45.6637089829729,54.86365398862784,50.180111335697546,58.654261000693445
49,111,01,1.41000327996221,1.0508248046917466,6.323515895465296,6.361992767028523,11.080741962433567,11.745459240428932,15.400840289757555,16.58562895882947,20.16000589344864,22.22724579710422,26.83629517655708,30.39853378765985,32.977310997469125,37.3161515306839,39.81525764228975,44.34944865366407,47.833858619777764,54.75993901729029,53.54171588938567,63.683453797386356
49,113,01,1.1196453545117624,1.669818354518323,6.063472762661979,7.801063368045197,10.746005696005021,13.412842714679474,14.712008376944471,18.019085529605707,18.895832598070598,23.026354002143485,24.9032394153396,29.908553398465948,29.254266487135112,35.68260108813038,34.27511623311475,40.91840792851159,40.70116257050447,48.92472113893621,45.68035292260214,54.46538615667854
49,115,01,1.405355446041257,2.6052242737673295,6.439631241624168,10.450684432556335,11.097787131338333,16.889311219003275,15.102130177832269,22.199199237474048,19.075066960312967,27.660023680287487,24.945471088001554,35.13107580389058,29.14820883783206,41.07723113551598,34.109043320064885,46.73446533618818,40.67953797107618,53.20365809051553,45.87285127136938,58.86611355280345
49,117,01,1.5837577320931395,1.358009783128118,6.718989244380761,6.969490590465958,11.26679436382532,12.157054680432202,14.979152814976716,16.329374543305587,18.81180328846121,20.85467679954117,24.19408767713103,26.93729755192597,28.268909294473413,31.340369529738023,32.165299684858766,35.66572059610807,37.81204851036338,42.447278871544505,40.9988091015024,48.32863152873844
50,104,01,0.8441010943102594,1.180373021532552,5.149898895890991,6.7913256223266245,9.425680931169843,12.629839511098094,13.286209338249739,17.89224382889223,17.619368651761057,23.60381163526825,24.129367500563713,32.44331996328879,29.55576851568828,39.77121178870905,34.91564981788292,48.23456640746757,42.584312975371674,58.878751906084844,47.76070048966891,67.45919778809198
50,106,01,1.592341643728668,1.0714576151743325,7.211803688261149,6.707088918149284,12.492979809652407,12.610452357551495,17.11975667997481,17.76282034313678,21.970179703569723,23.360783800657344,28.815831641168327,31.678137063822085,34.297304173614506,38.12761035246842,39.78906338877475,44.442186536961344,48.069481391744404,54.797162285085264,53.843255072246585,62.72810587748486
50,108,01,1.1729204148553198,1.529224149209267,6.512308767816436,8.31861308269032,11.94909102498027,14.969286057932983,16.60900596127723,20.850532310000194,21.9089932685295,26.9672537323721,29.29209341166753,35.89393973502245,35.8872801169159,43.411974825963824,41.85262860593353,51.25358465243376,51.44753904169822,63.404495248361435,56.83857337976377,73.3503586880603
50,110,01,1.6832005851281435,1.1991633706572422,7.78383371761179,7.008354914071289,13.500467066351415,13.314683178425735,18.301098817499508,18.853576629148577,23.069955816198817,24.63524115701727,29.991695871300408,32.462599131454866,34.7957289862183,38.71060248193345,40.01915687100619,44.75582634896651,46.68231228752035,52.37241813008622,52.37504618059874,58.530268360242545
50,112,01,1.1877260777326129,1.6794338478992088,6.173496161227561,8.076034070817437,10.86312712296503,13.90933561646844,14.646021658999725,18.80366648231169,18.88399714598479,24.029591461797708,24.457217412127036,31.028071846689798,29.460375653838007,36.14389265475043,33.50419718963946,41.277539301552615,39.93139624173784,47.69239755162034,44.54120111638979,52.657260921472435
50,114,01,1.378861933738679,1.9818438019897,6.4978664805236885,8.365421194675662,11.160835048512773,14.131771017245875,15.161012585662226,18.912622366244328,19.182415560978434,24.066471243514385,24.83032721976262,30.873731757363995,29.327537658032316,35.603422345545674,34.01766282494748,41.855050654065835,40.12222797239518,49.22564278065887,44.83189964331805,54.50111961040114
50,116,01,0.9515864712346884,1.364023065644837,5.167363754155098,7.003352828145282,9.31724271922905,12.25236579988848,12.884079695999334,16.757203069098036,16.77608331521672,21.484812117354974,22.034669550541025,28.466381261979365,26.861291330267015,33.89974343246515,31.662283198758573,39.42225958810148,39.024357720517685,47.11722297771673,45.30598372965756,53.069267772418996
50,118,01,0.7197116349261861,1.7053832772262232,4.648413838106782,7.567114087443622,8.541432821644023,12.919135802038904,11.948414690368242,17.40060910152172,15.646307191093591,22.182779713668825,20.942992833590942,29.03274081498686,24.78272050864702,34.29022825290501,28.78375326215246,39.34246334428492,35.042862408830885,47.01540925433646,39.28387227656988,54.119363450420664
50,120,01,1.3135363814197472,2.172135045189956,6.042229393844362,8.61261450598559,10.327518115274293,14.229383092257267,14.035563521976336,18.831788738004548,17.93527997541967,23.616013181566508,23.423295938660026,30.35725992838637,27.715432629672048,36.08312974165322,32.452636665828614,42.05342086654804,38.79970466355695,49.80063436824404,44.302047176260274,58.669476527474764
51,105,01,1.1299698929903705,1.2869249166632901,6.0570332584365145,6.851337583576416,11.013312808855018,12.561991644483749,15.338104323747261,17.77130767492798,20.145275885409276,23.578854740159073,27.255240473052623,32.132939134051675,32.89465107896028,38.90798493741323,38.95074875366712,45.79500799279896,45.647155118380965,53.81734709730261,50.38472246864545,60.98138563484143
51,107,01,1.3489602369476448,1.0384933908855418,7.223853232136773,6.946790685002015,13.130254433452274,13.203391223597649,18.119625737853642,18.695123969770805,23.748729759292146,24.84326283433724,31.523418163238492,33.95211312751921,38.37407335371564,41.359563631272565,44.61916040576445,49.47645663105888,54.18869887722937,60.49052025039821,61.61494618709238,70.43922693725493
51,109,01,1.1394234366580653,1.5409119691621382,6.183774647734151,7.6806131584827195,11.022336019999088,13.56295753221464,15.261775784419942,18.54122414296708,19.672004844891383,24.02290982573654,26.089910012674103,31.624596058547088,31.286573479157386,37.74305412761588,36.18240325845762,44.31689498430795,42.94323538657787,54.09616268918466,48.30415453036325,60.26291494355575
51,111,01,1.848096095519593,2.1609197546171823,8.027811112239162,9.424303311178454,13.636826919903417,15.988840424914049,18.305276480893898,21.58654295985805,23.13868286361969,27.45386309085696,30.00827237934579,35.22327812547837,34.703834638379575,41.464810303896954,40.008329464060516,47.339925586259966,46.38686054948534,56.31106452998803,51.8820262059284,61.635413321125824
51,113,01,0.7411208866238516,2.1360319135694317,4.691357996895382,9.180504596067617,8.640165615222031,15.032779325218348,12.153700423221522,19.589904725619995,15.8103380435301,24.34483578458913,20.891964355146136,31.057350683328096,24.59026861656745,36.125266162784996,28.85102998518589,40.385396733743775,34.139184345387285,46.845140171248545,38.316811791420044,52.075588022445054
51,115,01,1.125231548300063,1.2857508330674379,5.795304310706669,6.988059749492114,10.31480520508294,12.520076223658258,13.988351957731247,17.288932181963432,18.037372638707115,22.447064127248375,23.694847077803885,29.78065424022373,27.979493346554772,35.28876041155844,33.261436977701116,41.135344536350985,40.234181400280455,49.617519878926146,45.846266290016345,55.618378350315325
51,117,01,1.0468287307251891,2.0819954044149505,5.397492068569478,8.45650553212942,9.583556348335708,14.14806632656983,13.12383276548228,18.87373885236429,16.83828663438755,23.79501286017796,21.68624417917622,30.801965556009165,25.67185852214993,35.75566310378819,29.401391708097567,41.21906891327643,35.02683445012909,48.182684374104014,38.944986284884834,55.21971488595584
51,119,01,1.1077617115036942,1.4466132008152779,5.853480449218751,7.578940429722338,10.407845933939585,13.392561937487846,14.325440994753059,18.266688233973007,18.63966477581835,23.334198797394848,24.30187661650044,30.355333196249298,28.699523833170957,36.19656187016587,33.00984045470847,41.6531319762458,39.24642691381482,49.2124809200741,43.433199573431025,54.51164107270172
51,121,01,1.2957599566003801,1.9213005552754214,6.109662044164491,8.887132161558844,10.553496663679567,15.249855710150603,14.396748567851414,20.57191222341014,18.642219651408883,26.360102371927688,24.582766967134305,34.671198114974764,30.094078829067715,41.17910225340654,35.37144807375682,47.3250081523494,42.80277253359221,57.85392429376179,47.578305747324485,63.68910779946139
52,104,01,0.9210647132676804,0.9996238898180824,5.918020289026258,6.507430438223906,11.1134528611366,12.302866499837945,15.739610024468869,17.456678640453994,20.854944540150342,22.96258091106428,27.68882842540268,31.331064722270966,33.77010108565379,38.05558232494356,39.86659401607785,44.513147932138864,48.17061472514298,55.20836593234583,54.83283628307316,63.75315214894885
52,106,01,1.305085006774894,1.136698238365565,6.465796650459174,7.01800413841679,11.24400211538067,13.13053815586493,15.265315223280352,18.39843210364127,19.449581914189324,24.316606735078143,25.256193758776437,32.29685068796009,29.83516568739525,39.0397405882535,34.59201176644733,45.385171450991315,40.486324529669446,54.56316160613951,45.08395878531523,60.4753637849947
52,108,01,1.2174452786075314,4.934599718067595,6.3527372380676,15.170842629331343,11.662735277789544,23.2464688611086,16.49641301681678,29.85369622534222,21.898638845168595,37.161858800598985,30.17707661590011,47.912531985130784,36.47694862868572,56.82540154029276,45.06350501451392,67.22082998474656,57.372335058792615,81.7938002583312,67.81748387047715,95.12342437885275
52,110,01,1.4608081349163295,2.0926960233955456,6.789139723667118,9.539773310336148,11.698874252017875,16.87592003624838,15.98828261146174,23.39941720088942,20.66189148201583,30.553132957859617,27.666430000974124,40.868221884069044,33.26708109643405,50.073698067879285,39.43970009508081,60.097353194898275,48.451892546603,76.30210111820682,56.66483471137576,88.81753233367814
52,112,01,1.4237392760336323,1.4403735787810112,6.891112537335417,7.763717093365454,11.807117495638508,13.714129322035065,15.91907035580363,18.6674189052372,20.381067828886103,23.865491907029508,26.480817637318925,31.275000321784532,30.89890309820487,37.03185463748994,35.60938091363108,42.991842201935434,41.43959801270631,51.16101232335163,46.39214459437363,56.74280200178768
52,114,01,1.1028955852316136,2.0301887499473397,5.600053519828074,8.37480146964468,9.922610406548168,14.154144079084201,13.674623949264229,18.787912426763448,17.796259513050426,23.83897046793792,23.545597113484234,31.06324087632696,28.609878146386723,36.68812075849815,33.20586204913805,42.41122709017253,39.88889751139052,49.26333343667051,44.1584498788573,54.08983303139317
52,116,01,0.9703396171949998,2.2943581020733377,5.472554965974082,9.483285726569411,9.84784865523995,15.662236886608593,13.657708544490038,20.95285659991533,17.770010983556116,26.403684292389563,23.540429379260086,34.305703267668406,27.90180438736394,40.45367840281788,32.793611216941734,46.321488556958194,40.66621100677811,57.03456418020015,45.24974520501502,62.844910948803886
52,118,01,0.9593063987424845,1.6356741986453656,5.388864559328726,8.143752821070198,9.83114911914295,14.298128110659345,13.606764343067736,19.640314815866653,17.62774543770516,25.391776583249023,23.3697874506174,33.460082699877916,28.36062229305184,39.87193287854909,33.1223193027764,45.70859593424407,40.6410837156547,53.75868479348948,47.39169857965895,60.268242550401744
52,120,01,0.9483027741925725,1.4208406006015466,5.344057045806671,7.466491273629846,9.53591021796161,13.04974937666882,13.224094025789027,17.829323743704308,17.05644759945352,22.93264483953685,22.713094496730424,29.906104367898187,27.073278155629037,35.791695329136424,31.58843920779229,41.803475176019234,38.95012412577215,49.438083061129774,42.758872968838084,57.31903582083573
52,122,01,0.72851375078258,2.2826804589211562,4.374020762068938,9.17135906574635,7.997435720457501,15.041249006271014,11.174901906765042,19.839057812974147,14.45567732518671,24.937189185199248,18.873606353467352,31.532444886103992,22.427048164073554,36.60856705619013,26.179305277204236,41.82031294724538,31.041902221063793,48.0258457168714,34.63279778892266,53.976848327390535
52,124,01,1.116702124325152,3.2924090202040683,5.0628618380326165,10.47983105412746,8.899438127118922,16.424920447885007,12.30814044345482,21.478118404809944,16.114260773566116,26.932022117143795,21.49049641795586,34.4535675953653,25.86167449722036,40.910994551303105,30.803184450069555,47.55971139773833,36.84112267139345,56.64970256509432,41.86783101519299,62.855260846121155
52,164,01,1.7170554755032468,1.953269533570698,5.365415841492225,8.803421653852519,8.088785149977317,15.509360528811905,10.218330085464462,21.76305476752836,12.47540207391816,29.152011658809645,15.576559450399916,42.14750847219537,18.38023232906051,56.585338319417716,21.30306185793232,75.1688527344229,26.019071290822772,109.020342525643,29.67476856079117,163.90723482779245
53,107,01,1.1624610574086964,2.1395714604689604,5.992770331218336,10.41477560045916,10.627855287955835,17.87041039033435,14.49649068561467,24.147517370326952,18.47488742417235,30.738303912331848,24.063938663295513,39.79805911163953,28.44218120490452,46.79136298223882,32.965157429788015,53.366800058177006,40.44728093434545,62.408137635013986,46.303610052219426,69.13212459186184
53,109,01,1.6482045489888653,2.5824411940232554,7.666675753403267,10.474308465745121,13.314403129478775,17.541259399581154,18.01484923665093,23.476843360924597,22.852453319483168,29.749539772671064,29.81885945286125,38.29539897828094,35.20534473445526,45.29515938890364,40.890071340259375,51.913934444728994,49.1936502572614,61.43059568507853,54.36933552143641,69.1684120097736
53,111,01,0.7133153167858353,2.6635351142515775,4.649266418157484,10.737752313234544,8.793493944484569,17.3695365914092,12.3696451208261,22.734173199880424,16.240134086996306,28.370994957038672,21.828650964421353,36.05811620877562,26.288676889858962,42.13793485100728,30.583526663707143,47.810786685346216,36.67245463610591,54.54526008508291,41.386677482930686,60.888891339424504
53,113,01,1.0269732498432336,1.6188705129272423,5.802831026488501,8.504520671086706,10.560178966074599,15.064858729645676,14.533905957420387,20.401492743596503,18.87226165829233,26.39601617373532,24.954975274899468,34.32607502918243,29.480576873614865,40.321245215033194,34.760393808735756,46.86646072504944,40.34535765546113,55.1821374614109,44.350933943455956,62.539328092842716
53,115,01,1.664658456921904,2.384043689432028,7.067590433662609,9.95735318814806,12.037829022622487,16.505783005601753,16.215202992530386,22.01863982626344,20.579890069064174,27.741210259817446,26.779420501592902,35.77609610433321,31.820000677161357,41.958761429136175,36.88664162566991,48.071473657498316,42.53624897179039,56.21361495400974,47.17893483767888,61.85522514609001
53,117,01,1.047336321039512,2.0777834574475507,5.764909797452114,9.301307116327353,10.428367816711077,15.711482400787796,14.41389113073373,20.915529590266225,18.66382478686046,26.323924748903227,24.848015717424722,34.62974992696362,29.259143080868252,40.4142138088957,33.33367559784648,46.41912995833212,38.96405771785412,54.53916719706642,45.18771769771208,62.06479935783112
53,119,01,1.032387448135145,1.6344675733889666,5.66261400241328,7.9070539973389335,10.094493663599952,13.707210771658504,13.981358967398066,18.688096152271036,18.085550658194826,24.09867143240355,24.037593169970656,31.804700103845185,29.21496726768095,37.876555520957425,33.74638045737406,44.14489762001351,39.281945842495645,52.32331994539688,44.37804075807991,59.12140750921693
